"Order.Date","Item.Code","Quantity","Ship.To.Address.No","Status"
2017-01-05,"10098739",2,1551997,"Saled"
2017-01-05,"110441",1,1551997,"Saled"
2017-01-05,"110441",2,43824779,"Saled"
2017-01-05,"10098739",2,1254708,"Saled"
2017-01-05,"10105916",1,1254708,"Saled"
2017-01-05,"110441",3,1254731,"Saled"
2017-01-05,"10106229",1,1254720,"Saled"
2017-01-05,"110441",2,1254720,"Saled"
2017-01-05,"10105916",1,1254711,"Saled"
2017-01-05,"10098739",1,43824777,"Saled"
2017-01-05,"110441",1,43824777,"Saled"
2017-01-05,"110441",3,1254716,"Saled"
2017-01-05,"110441",2,43825034,"Saled"
2017-01-05,"10098739",3,1254725,"Saled"
2017-01-05,"110441",1,43824769,"Saled"
2017-01-05,"10105916",1,43824769,"Saled"
2017-01-05,"10106229",1,1912432,"Saled"
2017-01-05,"10098739",2,1254734,"Saled"
2017-01-05,"10106230",1,1254734,"Saled"
2017-01-05,"110441",1,1254734,"Saled"
2017-01-05,"10105916",1,1254734,"Saled"
2017-01-05,"10106229",1,1642075,"Saled"
2017-01-05,"10133703",3,43824775,"Saled"
2017-01-05,"10135358",3,43824775,"Saled"
2017-01-05,"10135358",3,1254733,"Saled"
2017-01-05,"10133703",4,1254733,"Saled"
2017-01-05,"10133703",4,2191635,"Saled"
2017-01-05,"10135358",4,2191635,"Saled"
2017-01-05,"10133703",4,1254706,"Saled"
2017-01-05,"10135358",3,1254706,"Saled"
2017-01-05,"10133703",4,1642075,"Saled"
2017-01-05,"10135358",3,1642075,"Saled"
2017-01-05,"10133703",3,1254708,"Saled"
2017-01-05,"10135358",2,1254708,"Saled"
2017-01-05,"10133703",4,1492473,"Saled"
2017-01-05,"10135358",3,1492473,"Saled"
2017-01-05,"10133703",3,1633157,"Saled"
2017-01-05,"10135358",2,1633157,"Saled"
2017-01-05,"10133703",4,1254723,"Saled"
2017-01-05,"10135358",4,1254723,"Saled"
2017-01-05,"10133703",3,1254711,"Saled"
2017-01-05,"10135358",2,1254711,"Saled"
2017-01-05,"10133703",3,1254721,"Saled"
2017-01-05,"10135358",2,1254721,"Saled"
2017-01-05,"10135358",2,43825034,"Saled"
2017-01-05,"10133703",3,43825034,"Saled"
2017-01-05,"10133703",4,1751514,"Saled"
2017-01-05,"10135358",3,1751514,"Saled"
2017-01-05,"10133703",4,1254734,"Saled"
2017-01-05,"10135358",3,1254734,"Saled"
2017-01-05,"10133703",4,1254720,"Saled"
2017-01-05,"10135358",3,1254720,"Saled"
2017-01-05,"10133703",4,1254707,"Saled"
2017-01-05,"10135358",4,1254707,"Saled"
2017-01-05,"10135358",4,1254726,"Saled"
2017-01-05,"10133703",4,1254726,"Saled"
2017-01-05,"10133703",3,2247773,"Saled"
2017-01-05,"10135358",2,2247773,"Saled"
2017-01-05,"10133703",3,43824777,"Saled"
2017-01-05,"10135358",3,43824777,"Saled"
2017-01-05,"10098739",8,2269693,"Saled"
2017-01-05,"10098739",8,43824723,"Saled"
2017-01-05,"10106230",8,1254740,"Saled"
2017-01-05,"1040776",4,1254740,"Saled"
2017-01-05,"10131275",9,1254740,"Saled"
2017-01-05,"1041106",39,1254740,"Saled"
2017-01-05,"1040774",22,1254740,"Saled"
2017-01-05,"1040765",12,1254740,"Saled"
2017-01-05,"1041105",11,1254740,"Saled"
2017-01-05,"10098739",12,43823583,"Saled"
2017-01-05,"10131275",7,1254737,"Saled"
2017-01-05,"1040774",3,1254737,"Saled"
2017-01-05,"1040765",7,1254737,"Saled"
2017-01-05,"1041105",5,1254737,"Saled"
2017-01-05,"1041106",5,1254738,"Saled"
2017-01-05,"1040774",1,1254738,"Saled"
2017-01-05,"1039822",1,1667714,"Saled"
2017-01-05,"10131275",4,1527817,"Saled"
2017-01-05,"1041106",2,1527817,"Saled"
2017-01-05,"1040774",4,1254736,"Saled"
2017-01-05,"1041105",6,1254736,"Saled"
2017-01-05,"1038323",1,1332866,"Saled"
2017-01-05,"1040726",1,2075220,"Saled"
2017-01-05,"1041108",1,2075220,"Saled"
2017-01-05,"1040726",1,43824715,"Saled"
2017-01-05,"1041108",1,43824715,"Saled"
2017-01-05,"1029071",1,43824715,"Saled"
2017-01-05,"1039822",1,43824715,"Saled"
2017-01-05,"1041107",1,2251095,"Saled"
2017-01-05,"10106111",1,43824713,"Saled"
2017-01-05,"1041108",1,1930074,"Saled"
2017-01-05,"1041107",1,1930074,"Saled"
2017-01-05,"1040992",1,1930074,"Saled"
2017-01-05,"1040991",1,1930074,"Saled"
2017-01-05,"1041106",1,2258569,"Saled"
2017-01-05,"1040992",1,2258569,"Saled"
2017-01-05,"1038323",1,1254717,"Saled"
2017-01-05,"1038324",1,1254717,"Saled"
2017-01-05,"1039823",1,1254717,"Saled"
2017-01-05,"1039306",1,2269693,"Saled"
2017-01-05,"1038323",1,2269693,"Saled"
2017-01-05,"1040991",1,1833299,"Saled"
2017-01-05,"1040726",1,1509644,"Saled"
2017-01-05,"1040992",1,43824715,"Saled"
2017-01-05,"110441",2,43824727,"Saled"
2017-01-05,"1029070",2,43824731,"Saled"
2017-01-05,"1039822",2,43823773,"Saled"
2017-01-05,"1038323",1,43824725,"Saled"
2017-01-05,"1038323",1,1889873,"Saled"
2017-01-05,"1038323",1,43824747,"Saled"
2017-01-05,"1038324",1,43824747,"Saled"
2017-01-05,"1038323",1,1265766,"Saled"
2017-01-05,"1038324",1,1265766,"Saled"
2017-01-05,"10105916",1,43824717,"Saled"
2017-01-05,"1038324",1,1254703,"Saled"
2017-01-05,"1039305",1,1912433,"Saled"
2017-01-05,"10106111",1,1912433,"Saled"
2017-01-05,"1040992",1,1912433,"Saled"
2017-01-05,"1041107",1,1912433,"Saled"
2017-01-05,"1038323",1,43824723,"Saled"
2017-01-05,"1038323",1,2168596,"Saled"
2017-01-05,"1038324",1,2168596,"Saled"
2017-01-05,"1041107",1,2168596,"Saled"
2017-01-05,"1038323",1,43823858,"Saled"
2017-01-05,"1041108",1,43823858,"Saled"
2017-01-05,"1038323",1,1544842,"Saled"
2017-01-05,"1038324",1,1544842,"Saled"
2017-01-05,"1038323",1,2229605,"Saled"
2017-01-05,"1038324",1,1325219,"Saled"
2017-01-05,"10106230",1,1509644,"Saled"
2017-01-05,"10105916",1,1509644,"Saled"
2017-01-05,"10105916",1,43823773,"Saled"
2017-01-05,"10098739",2,1912593,"Saled"
2017-01-05,"10098739",1,1476818,"Saled"
2017-01-05,"110441",1,1476818,"Saled"
2017-01-05,"10105916",1,2258569,"Saled"
2017-01-05,"110441",1,2258569,"Saled"
2017-01-05,"10105916",1,43824719,"Saled"
2017-01-05,"10105916",1,1967598,"Saled"
2017-01-05,"10106229",1,1967598,"Saled"
2017-01-05,"10098739",2,1385014,"Saled"
2017-01-05,"10106230",1,1930074,"Saled"
2017-01-05,"10098739",1,1509644,"Saled"
2017-01-05,"110441",1,1509644,"Saled"
2017-01-05,"10106229",1,1540637,"Saled"
2017-01-05,"10105916",1,1540637,"Saled"
2017-01-05,"10105916",1,43824715,"Saled"
2017-01-05,"10098739",2,1254717,"Saled"
2017-01-05,"10098739",2,1967444,"Saled"
2017-01-05,"10098739",2,43823858,"Saled"
2017-01-05,"10106229",1,1912433,"Saled"
2017-01-05,"10098739",2,1912760,"Saled"
2017-01-05,"110441",1,1912760,"Saled"
2017-01-05,"110441",1,2269693,"Saled"
2017-01-05,"10106229",1,2269693,"Saled"
2017-01-05,"10098739",2,43824749,"Saled"
2017-01-06,"1038323",1,43825034,"Saled"
2017-01-06,"1038324",2,43825034,"Saled"
2017-01-06,"110441",1,43825034,"Saled"
2017-01-06,"1038323",1,2191635,"Saled"
2017-01-06,"1040992",1,1254721,"Saled"
2017-01-06,"10106111",1,1642075,"Saled"
2017-01-06,"1041108",1,1642075,"Saled"
2017-01-06,"1041107",1,1642075,"Saled"
2017-01-06,"10098739",4,1633157,"Saled"
2017-01-06,"10105916",1,1633157,"Saled"
2017-01-06,"1038323",1,1633157,"Saled"
2017-01-06,"1038324",2,1633157,"Saled"
2017-01-06,"110441",1,1633157,"Saled"
2017-01-06,"1041107",1,1633157,"Saled"
2017-01-06,"10106229",1,1633157,"Saled"
2017-01-06,"1038324",1,1255585,"Saled"
2017-01-06,"1041106",1,1255585,"Saled"
2017-01-06,"10098739",4,1254734,"Saled"
2017-01-06,"10105916",1,1254734,"Saled"
2017-01-06,"1041108",1,1254734,"Saled"
2017-01-06,"1038323",1,1254734,"Saled"
2017-01-06,"1038324",2,1254734,"Saled"
2017-01-06,"110441",2,1254734,"Saled"
2017-01-06,"1040992",1,1254734,"Saled"
2017-01-06,"1040991",1,1254734,"Saled"
2017-01-06,"1041107",1,1254734,"Saled"
2017-01-06,"10106229",2,1254734,"Saled"
2017-01-06,"1038323",8,1254733,"Saled"
2017-01-06,"1038324",7,1254733,"Saled"
2017-01-06,"1040726",1,1254707,"Saled"
2017-01-06,"10105916",4,1254707,"Saled"
2017-01-06,"1038323",2,1254707,"Saled"
2017-01-06,"1038324",1,1254707,"Saled"
2017-01-06,"1039823",1,1254707,"Saled"
2017-01-06,"1040992",1,1254707,"Saled"
2017-01-06,"1041107",2,1254707,"Saled"
2017-01-06,"1040726",1,1254721,"Saled"
2017-01-06,"1038323",1,1254721,"Saled"
2017-01-06,"1038324",1,1254721,"Saled"
2017-01-06,"1041108",1,1254721,"Saled"
2017-01-06,"1040827",1,1254721,"Saled"
2017-01-06,"110441",5,1254721,"Saled"
2017-01-06,"1041107",2,1254721,"Saled"
2017-01-06,"1040991",1,1254721,"Saled"
2017-01-06,"1039306",1,1254720,"Saled"
2017-01-06,"10105916",1,1254720,"Saled"
2017-01-06,"10098739",1,1254720,"Saled"
2017-01-06,"1040725",1,1254720,"Saled"
2017-01-06,"1029071",1,1254720,"Saled"
2017-01-06,"1038323",2,1254720,"Saled"
2017-01-06,"1038324",2,1254720,"Saled"
2017-01-06,"1041108",1,1254720,"Saled"
2017-01-06,"110441",3,1254720,"Saled"
2017-01-06,"1040992",1,1254720,"Saled"
2017-01-06,"1040991",1,1254720,"Saled"
2017-01-06,"10106229",1,1254720,"Saled"
2017-01-06,"10098739",3,2247773,"Saled"
2017-01-06,"1038323",1,2247773,"Saled"
2017-01-06,"1038324",1,2247773,"Saled"
2017-01-06,"110441",2,2247773,"Saled"
2017-01-06,"1039306",1,1642075,"Saled"
2017-01-06,"1038323",1,1642075,"Saled"
2017-01-06,"1038324",1,1642075,"Saled"
2017-01-06,"1040827",1,1642075,"Saled"
2017-01-06,"110441",4,1642075,"Saled"
2017-01-06,"1040991",1,1642075,"Saled"
2017-01-06,"10106229",1,1642075,"Saled"
2017-01-06,"1029070",1,1254708,"Saled"
2017-01-06,"1039306",1,1254708,"Saled"
2017-01-06,"10098739",4,1254708,"Saled"
2017-01-06,"1038323",3,1254708,"Saled"
2017-01-06,"1038324",1,1254708,"Saled"
2017-01-06,"1040827",1,1254708,"Saled"
2017-01-06,"110441",2,1254708,"Saled"
2017-01-06,"1039822",1,1254708,"Saled"
2017-01-06,"1040991",1,1254708,"Saled"
2017-01-06,"10106111",1,1254711,"Saled"
2017-01-06,"1038323",2,1254711,"Saled"
2017-01-06,"1038324",2,1254711,"Saled"
2017-01-06,"1041108",1,1254711,"Saled"
2017-01-06,"1040992",1,1254711,"Saled"
2017-01-06,"1041107",2,1254711,"Saled"
2017-01-06,"1038324",1,43824775,"Saled"
2017-01-06,"1038323",2,1254706,"Saled"
2017-01-06,"1038324",2,1254706,"Saled"
2017-01-06,"1038323",1,1254723,"Saled"
2017-01-06,"1038324",2,1254723,"Saled"
2017-01-06,"110441",4,1254723,"Saled"
2017-01-06,"1038323",3,1254726,"Saled"
2017-01-06,"1038324",1,1254726,"Saled"
2017-01-06,"110441",3,1254726,"Saled"
2017-01-06,"1038323",1,43824777,"Saled"
2017-01-06,"10106229",1,43824777,"Saled"
2017-01-06,"1038324",1,1492473,"Saled"
2017-01-06,"1038323",1,1751514,"Saled"
2017-01-06,"10133703",1,1509644,"Saled"
2017-01-06,"10135358",1,1509644,"Saled"
2017-01-06,"10133703",1,1509644,"Saled"
2017-01-06,"10135358",1,1509644,"Saled"
2017-01-06,"1040765",1,1254748,"Saled"
2017-01-06,"1041105",1,1254748,"Saled"
2017-01-06,"1041107",1,1254748,"Saled"
2017-01-06,"1040827",1,1265769,"Saled"
2017-01-06,"1038323",1,1265769,"Saled"
2017-01-06,"1039306",1,1265769,"Saled"
2017-01-06,"10098739",1,1739860,"Saled"
2017-01-06,"1029071",1,1739860,"Saled"
2017-01-06,"10106229",1,1254687,"Saled"
2017-01-06,"1041107",1,1254687,"Saled"
2017-01-06,"1040776",2,1254687,"Saled"
2017-01-06,"1040774",4,1254687,"Saled"
2017-01-06,"1029071",1,1254687,"Saled"
2017-01-06,"110441",5,1254687,"Saled"
2017-01-06,"10098739",12,1254687,"Saled"
2017-01-06,"1033341",1,1254687,"Saled"
2017-01-06,"10106229",1,1254691,"Saled"
2017-01-06,"1040776",1,1254691,"Saled"
2017-01-06,"1040774",3,1254691,"Saled"
2017-01-06,"1029071",1,1254691,"Saled"
2017-01-06,"110441",2,1254691,"Saled"
2017-01-06,"10098739",8,1254691,"Saled"
2017-01-06,"1033341",1,1254695,"Saled"
2017-01-06,"10098739",10,1254695,"Saled"
2017-01-06,"110441",3,1254695,"Saled"
2017-01-06,"1029071",1,1254695,"Saled"
2017-01-06,"1040774",3,1254695,"Saled"
2017-01-06,"1040776",2,1254695,"Saled"
2017-01-06,"10106229",1,1254695,"Saled"
2017-01-06,"10106229",1,1254696,"Saled"
2017-01-06,"1041107",1,1254696,"Saled"
2017-01-06,"1040776",1,1254696,"Saled"
2017-01-06,"1040774",1,1254696,"Saled"
2017-01-06,"110441",1,1254696,"Saled"
2017-01-06,"10098739",3,1254696,"Saled"
2017-01-06,"1033341",1,1265792,"Saled"
2017-01-06,"10098739",11,1265792,"Saled"
2017-01-06,"110441",4,1265792,"Saled"
2017-01-06,"1029071",1,1265792,"Saled"
2017-01-06,"1040774",2,1265792,"Saled"
2017-01-06,"1040776",1,1265792,"Saled"
2017-01-06,"10106229",1,1265792,"Saled"
2017-01-06,"10098739",5,1352917,"Saled"
2017-01-06,"110441",2,1352917,"Saled"
2017-01-06,"1040774",3,1352917,"Saled"
2017-01-06,"1040776",1,1352917,"Saled"
2017-01-06,"1041107",1,1352917,"Saled"
2017-01-06,"10106229",1,1352917,"Saled"
2017-01-06,"10098739",7,1254689,"Saled"
2017-01-06,"110441",5,1254689,"Saled"
2017-01-06,"1029071",1,1254689,"Saled"
2017-01-06,"1040774",1,1254689,"Saled"
2017-01-06,"1040776",1,1254689,"Saled"
2017-01-06,"10106229",1,1254689,"Saled"
2017-01-06,"1033341",1,1254690,"Saled"
2017-01-06,"10098739",10,1254690,"Saled"
2017-01-06,"110441",6,1254690,"Saled"
2017-01-06,"1029071",2,1254690,"Saled"
2017-01-06,"1040774",4,1254690,"Saled"
2017-01-06,"1040776",1,1254690,"Saled"
2017-01-06,"1041107",2,1254690,"Saled"
2017-01-06,"10106229",1,1254690,"Saled"
2017-01-06,"10098739",26,1254688,"Saled"
2017-01-06,"110441",3,1254688,"Saled"
2017-01-06,"1029071",1,1254688,"Saled"
2017-01-06,"1040774",1,1254688,"Saled"
2017-01-06,"1040776",1,1254688,"Saled"
2017-01-06,"1041107",1,1254688,"Saled"
2017-01-06,"10106229",1,1254688,"Saled"
2017-01-06,"10098739",12,1464940,"Saled"
2017-01-06,"110441",5,1464940,"Saled"
2017-01-06,"1029071",1,1464940,"Saled"
2017-01-06,"1040774",2,1464940,"Saled"
2017-01-06,"1040776",1,1464940,"Saled"
2017-01-06,"10106229",1,1464940,"Saled"
2017-01-06,"10106229",1,1254693,"Saled"
2017-01-06,"1041107",1,1254693,"Saled"
2017-01-06,"1040776",1,1254693,"Saled"
2017-01-06,"1040774",2,1254693,"Saled"
2017-01-06,"1029071",1,1254693,"Saled"
2017-01-06,"110441",3,1254693,"Saled"
2017-01-06,"10098739",6,1254693,"Saled"
2017-01-06,"10098739",2,2252839,"Saled"
2017-01-06,"110441",1,2252839,"Saled"
2017-01-06,"1029071",1,2252839,"Saled"
2017-01-06,"1040774",1,2252839,"Saled"
2017-01-06,"1041107",1,2252839,"Saled"
2017-01-06,"1041107",1,1353661,"Saled"
2017-01-06,"1040776",1,1353661,"Saled"
2017-01-06,"1040774",1,1353661,"Saled"
2017-01-06,"110441",1,1353661,"Saled"
2017-01-06,"10098739",5,1353661,"Saled"
2017-01-06,"1040776",1,2246978,"Saled"
2017-01-06,"1040774",1,2246978,"Saled"
2017-01-06,"110441",2,2246978,"Saled"
2017-01-06,"10098739",3,2246978,"Saled"
2017-01-06,"10098739",3,1929235,"Saled"
2017-01-06,"110441",2,1929235,"Saled"
2017-01-06,"1029071",1,1929235,"Saled"
2017-01-06,"1040776",1,1929235,"Saled"
2017-01-06,"10098739",4,2246000,"Saled"
2017-01-06,"110441",2,2246000,"Saled"
2017-01-06,"1029071",1,2246000,"Saled"
2017-01-06,"10098739",3,1995652,"Saled"
2017-01-06,"110441",1,1995652,"Saled"
2017-01-06,"1040774",1,1995652,"Saled"
2017-01-06,"1041107",1,1995652,"Saled"
2017-01-06,"10098739",4,1665188,"Saled"
2017-01-06,"110441",1,1665188,"Saled"
2017-01-06,"1040774",1,1665188,"Saled"
2017-01-06,"1040776",1,1665188,"Saled"
2017-01-06,"1041107",1,1665188,"Saled"
2017-01-06,"1041107",1,1264951,"Saled"
2017-01-06,"1040776",1,1264951,"Saled"
2017-01-06,"1040774",2,1264951,"Saled"
2017-01-06,"110441",1,1264951,"Saled"
2017-01-06,"10098739",3,1264951,"Saled"
2017-01-06,"10098739",12,1417063,"Saled"
2017-01-06,"110441",4,1417063,"Saled"
2017-01-06,"1029071",1,1417063,"Saled"
2017-01-06,"1040774",2,1417063,"Saled"
2017-01-06,"1040776",1,1417063,"Saled"
2017-01-06,"1041107",1,1417063,"Saled"
2017-01-06,"10106229",2,1417063,"Saled"
2017-01-06,"10098739",2,2269795,"Saled"
2017-01-06,"1029071",1,2269795,"Saled"
2017-01-06,"1040774",1,2269795,"Saled"
2017-01-06,"1040776",1,2269795,"Saled"
2017-01-06,"1040774",1,1995627,"Saled"
2017-01-06,"110441",1,1995627,"Saled"
2017-01-06,"10098739",2,1995627,"Saled"
2017-01-06,"10098739",2,1967664,"Saled"
2017-01-06,"110441",1,1967664,"Saled"
2017-01-06,"10098739",3,1850371,"Saled"
2017-01-06,"110441",1,1850371,"Saled"
2017-01-06,"1029071",1,1850371,"Saled"
2017-01-06,"1040774",1,1850371,"Saled"
2017-01-06,"1041107",1,1850371,"Saled"
2017-01-06,"10098739",4,1995602,"Saled"
2017-01-06,"110441",1,1995602,"Saled"
2017-01-06,"1040774",1,1995602,"Saled"
2017-01-06,"1041107",1,1995602,"Saled"
2017-01-06,"10098739",5,1664631,"Saled"
2017-01-06,"110441",1,1664631,"Saled"
2017-01-06,"1040774",1,1664631,"Saled"
2017-01-06,"10098739",1,1623353,"Saled"
2017-01-06,"110441",2,1623353,"Saled"
2017-01-06,"10098739",3,43824056,"Saled"
2017-01-06,"110441",1,43824056,"Saled"
2017-01-06,"1040774",1,43824056,"Saled"
2017-01-06,"10106229",1,43824056,"Saled"
2017-01-06,"10098739",2,1408777,"Saled"
2017-01-06,"110441",1,1408777,"Saled"
2017-01-06,"1029071",1,1408777,"Saled"
2017-01-06,"1040774",2,1408777,"Saled"
2017-01-06,"1041107",1,1408777,"Saled"
2017-01-06,"10106229",1,1408777,"Saled"
2017-01-06,"1041107",1,1604938,"Saled"
2017-01-06,"110441",1,1604938,"Saled"
2017-01-06,"10098739",1,1604938,"Saled"
2017-01-06,"10098739",3,1477237,"Saled"
2017-01-06,"110441",1,1477237,"Saled"
2017-01-06,"1029071",1,1477237,"Saled"
2017-01-06,"1040774",1,1477237,"Saled"
2017-01-06,"1040776",1,1477237,"Saled"
2017-01-06,"1041107",1,1477237,"Saled"
2017-01-06,"10106229",1,1477237,"Saled"
2017-01-06,"10098739",11,1254692,"Saled"
2017-01-06,"110441",3,1254692,"Saled"
2017-01-06,"1040774",3,1254692,"Saled"
2017-01-06,"1040776",1,1254692,"Saled"
2017-01-06,"10098739",2,1464986,"Saled"
2017-01-06,"1040774",1,1464986,"Saled"
2017-01-06,"10133703",1,2100565,"Saled"
2017-01-06,"10135358",1,2100565,"Saled"
2017-01-06,"10133703",1,1667714,"Saled"
2017-01-06,"10135358",1,1667714,"Saled"
2017-01-06,"10135358",2,1325219,"Saled"
2017-01-06,"10133703",1,1325219,"Saled"
2017-01-06,"10133703",1,1930074,"Saled"
2017-01-06,"10135358",1,1930074,"Saled"
2017-01-06,"10133703",1,2075220,"Saled"
2017-01-06,"10135358",1,2075220,"Saled"
2017-01-06,"10133703",1,43823579,"Saled"
2017-01-06,"10135358",1,43823579,"Saled"
2017-01-06,"10133703",1,1254703,"Saled"
2017-01-06,"10135358",1,1254703,"Saled"
2017-01-06,"10133703",1,2251447,"Saled"
2017-01-06,"10135358",1,2251447,"Saled"
2017-01-06,"10133703",1,2247914,"Saled"
2017-01-06,"10135358",1,2247914,"Saled"
2017-01-06,"10135358",1,2258569,"Saled"
2017-01-06,"10133703",1,2258569,"Saled"
2017-01-06,"10133703",1,1721474,"Saled"
2017-01-06,"10135358",1,1721474,"Saled"
2017-01-06,"10133703",1,1543906,"Saled"
2017-01-06,"10135358",2,1543906,"Saled"
2017-01-06,"10135358",1,1912433,"Saled"
2017-01-06,"10133703",1,1912433,"Saled"
2017-01-06,"10133703",1,43824717,"Saled"
2017-01-06,"10135358",1,43824717,"Saled"
2017-01-06,"10133703",1,43824968,"Saled"
2017-01-06,"10135358",1,43824968,"Saled"
2017-01-06,"10133703",1,1544842,"Saled"
2017-01-06,"10135358",2,1544842,"Saled"
2017-01-06,"10133703",1,2168596,"Saled"
2017-01-06,"10135358",1,2168596,"Saled"
2017-01-06,"10133703",1,2168676,"Saled"
2017-01-06,"10135358",2,2168676,"Saled"
2017-01-06,"10133703",2,1254717,"Saled"
2017-01-06,"10135358",2,1254717,"Saled"
2017-01-06,"10133703",1,2229608,"Saled"
2017-01-06,"10135358",1,2229608,"Saled"
2017-01-06,"10133703",1,43823581,"Saled"
2017-01-06,"10135358",1,43823581,"Saled"
2017-01-06,"10133703",1,43824725,"Saled"
2017-01-06,"10135358",1,43824725,"Saled"
2017-01-06,"10133703",1,1265766,"Saled"
2017-01-06,"10135358",1,1265766,"Saled"
2017-01-06,"10133703",1,43824723,"Saled"
2017-01-06,"10135358",1,43824723,"Saled"
2017-01-06,"10133703",1,43824721,"Saled"
2017-01-06,"10135358",1,43824721,"Saled"
2017-01-06,"10135358",1,43824749,"Saled"
2017-01-06,"10133703",1,43824749,"Saled"
2017-01-06,"10133703",1,2075218,"Saled"
2017-01-06,"10135358",1,2075218,"Saled"
2017-01-06,"10133703",1,2100579,"Saled"
2017-01-06,"10135358",1,2100579,"Saled"
2017-01-06,"10133703",1,1667668,"Saled"
2017-01-06,"10135358",1,1667668,"Saled"
2017-01-06,"10133703",1,1889873,"Saled"
2017-01-06,"10135358",1,1889873,"Saled"
2017-01-06,"10135358",1,2251095,"Saled"
2017-01-06,"10133703",1,2251095,"Saled"
2017-01-06,"10135358",1,43824715,"Saled"
2017-01-06,"10133703",1,43824715,"Saled"
2017-01-06,"10133703",1,2229609,"Saled"
2017-01-06,"10135358",1,2229609,"Saled"
2017-01-06,"10133703",1,43824747,"Saled"
2017-01-06,"10135358",1,43824747,"Saled"
2017-01-06,"10133703",1,2269903,"Saled"
2017-01-06,"10135358",2,2269903,"Saled"
2017-01-06,"10098739",2,2251095,"Saled"
2017-01-06,"110441",1,2251095,"Saled"
2017-01-06,"110441",1,2075220,"Saled"
2017-01-06,"10105916",1,2075220,"Saled"
2017-01-06,"10098739",3,2075220,"Saled"
2017-01-06,"1040992",1,2075220,"Saled"
2017-01-06,"10106229",1,2075220,"Saled"
2017-01-06,"1041108",1,2229605,"Saled"
2017-01-06,"10098739",3,2229605,"Saled"
2017-01-06,"110441",1,2229605,"Saled"
2017-01-06,"10106229",1,2229605,"Saled"
2017-01-06,"10105916",1,2251447,"Saled"
2017-01-06,"1038323",1,2251447,"Saled"
2017-01-06,"10098739",3,2251447,"Saled"
2017-01-06,"1038324",2,2251447,"Saled"
2017-01-06,"110441",1,2251447,"Saled"
2017-01-06,"10098739",6,1325219,"Saled"
2017-01-06,"1038323",1,1325219,"Saled"
2017-01-06,"110441",2,1325219,"Saled"
2017-01-06,"1039823",1,1325219,"Saled"
2017-01-06,"10098739",4,2247914,"Saled"
2017-01-06,"10106111",1,2247914,"Saled"
2017-01-06,"110441",3,2247914,"Saled"
2017-01-06,"1039822",1,2247914,"Saled"
2017-01-06,"10106229",1,2247914,"Saled"
2017-01-06,"10098739",3,1254703,"Saled"
2017-01-06,"1038323",1,1254703,"Saled"
2017-01-06,"1039823",1,1254703,"Saled"
2017-01-06,"1038323",1,43824747,"Saled"
2017-01-06,"10106111",1,43824747,"Saled"
2017-01-06,"110441",1,43824747,"Saled"
